timestamp,MOER version 2.0,MOER version 1.0
2020-03-01T00:00:00+00:00,0.0,0.0
2020-03-01T00:05:00+00:00,0.0,0.0
2020-03-01T00:10:00+00:00,0.0,0.0
2020-03-01T00:15:00+00:00,0.0,0.0
2020-03-01T00:20:00+00:00,0.0,0.0
2020-03-01T00:25:00+00:00,0.0,0.0
2020-03-01T00:30:00+00:00,0.0,0.0
2020-03-01T00:35:00+00:00,0.0,0.0
2020-03-01T00:40:00+00:00,0.14965917776724,0.0843850701637019
2020-03-01T00:45:00+00:00,0.159519668646829,0.0916289968323567
2020-03-01T00:50:00+00:00,0.170425746035306,0.0996410548332756
2020-03-01T00:55:00+00:00,0.189716582470136,0.113812905526852
2020-03-01T01:00:00+00:00,0.14725664297217,0.0826200681889624
2020-03-01T01:05:00+00:00,0.137944433642203,0.0757789319480603
2020-03-01T01:10:00+00:00,0.152903392709767,0.0867684053777394
2020-03-01T01:15:00+00:00,0.191239892454374,0.114931992391208
2020-03-01T01:20:00+00:00,0.222680473251957,0.13802955056542
2020-03-01T01:25:00+00:00,0.254752030956854,0.161590650616199
2020-03-01T01:30:00+00:00,0.29937030310751,0.194369088879396
2020-03-01T01:35:00+00:00,0.50925759414509,0.348561021464209
2020-03-01T01:40:00+00:00,0.463819327126684,0.315180180870014
2020-03-01T01:45:00+00:00,0.498421265678658,0.340600203922074
2020-03-01T01:50:00+00:00,0.478593637655842,0.326034003804396
2020-03-01T01:55:00+00:00,0.498421265678658,0.340600203922074
2020-03-01T02:00:00+00:00,0.371956274693619,0.24769376224137
2020-03-01T02:05:00+00:00,0.437873213617407,0.296119086864356
2020-03-01T02:10:00+00:00,0.382248852862906,0.255255118202262
2020-03-01T02:15:00+00:00,0.379619431783134,0.253323436127254
2020-03-01T02:20:00+00:00,0.333308089510827,0.219301198142939
2020-03-01T02:25:00+00:00,0.369593226527271,0.24595776878622
2020-03-01T02:30:00+00:00,0.366002694431204,0.243320014588891
2020-03-01T02:35:00+00:00,0.368898973915736,0.245447741945884
2020-03-01T02:40:00+00:00,0.368898973915736,0.245447741945884
2020-03-01T02:45:00+00:00,0.33551610411031,0.220923297492484
2020-03-01T02:50:00+00:00,0.33236170506508,0.218605944771777
2020-03-01T02:55:00+00:00,0.370567283979213,0.246673351898571
2020-03-01T03:00:00+00:00,0.463573183018958,0.314999353172076
2020-03-01T03:05:00+00:00,0.447297085954824,0.303042255394263
2020-03-01T03:10:00+00:00,0.372424773833571,0.248037941193065
2020-03-01T03:15:00+00:00,0.371840727755476,0.247608876655356
2020-03-01T03:20:00+00:00,0.371840727755476,0.247608876655356
2020-03-01T03:25:00+00:00,0.37290913235719,0.248393771107547
2020-03-01T03:30:00+00:00,0.345797354148406,0.2284763313371
2020-03-01T03:35:00+00:00,0.341561927726706,0.225364810948923
2020-03-01T03:40:00+00:00,0.341561927726706,0.225364810948923
2020-03-01T03:45:00+00:00,0.317128119731368,0.207414719466095
2020-03-01T03:50:00+00:00,0.352092234820548,0.233100812464233
2020-03-01T03:55:00+00:00,0.39258836186141,0.262850951502011
2020-03-01T04:00:00+00:00,0.486730957950903,0.332012017700114
2020-03-01T04:05:00+00:00,0.507640907993753,0.347373336584265
2020-03-01T04:10:00+00:00,0.545337368326094,0.375066724028146
2020-03-01T04:15:00+00:00,0.400749956723308,0.268846798504034
2020-03-01T04:20:00+00:00,0.400749956723308,0.268846798504034
2020-03-01T04:25:00+00:00,0.391956413971423,0.262386696301192
2020-03-01T04:30:00+00:00,0.390367562656726,0.261219460049812
2020-03-01T04:35:00+00:00,0.380234063815444,0.253774970378908
2020-03-01T04:40:00+00:00,0.375498743147349,0.250296206888214
2020-03-01T04:45:00+00:00,0.36492182888518,0.242525965808797
2020-03-01T04:50:00+00:00,0.366599848775392,0.243758709004006
2020-03-01T04:55:00+00:00,0.360745146915225,0.239457601537879
2020-03-01T05:00:00+00:00,0.415051398690484,0.279353232527586
2020-03-01T05:05:00+00:00,0.423372396541278,0.285466183594348
2020-03-01T05:10:00+00:00,0.389197852196079,0.260360142100639
2020-03-01T05:15:00+00:00,0.45186798689021,0.306400229311582
2020-03-01T05:20:00+00:00,0.440481273078363,0.298035075805815
2020-03-01T05:25:00+00:00,0.403205410074082,0.27065067665052
2020-03-01T05:30:00+00:00,0.38534564026951,0.257530147017337
2020-03-01T05:35:00+00:00,0.375367498655984,0.250199789226789
2020-03-01T05:40:00+00:00,0.369170687233864,0.24564735384913
2020-03-01T05:45:00+00:00,0.330742105965722,0.217416119919076
2020-03-01T05:50:00+00:00,0.330742105965722,0.217416119919076
2020-03-01T05:55:00+00:00,0.330742105965722,0.217416119919076
2020-03-01T06:00:00+00:00,0.389216139036429,0.260373576374056
2020-03-01T06:05:00+00:00,0.327670240447737,0.215159399759807
2020-03-01T06:10:00+00:00,0.356871249708949,0.236611675546277
2020-03-01T06:15:00+00:00,0.347110931875173,0.229441340162976
2020-03-01T06:20:00+00:00,0.347110931875173,0.229441340162976
2020-03-01T06:25:00+00:00,0.336713811238043,0.221803182957596
2020-03-01T06:30:00+00:00,0.27166315068944,0.174014262454964
2020-03-01T06:35:00+00:00,0.281925304734958,0.181553267589286
2020-03-01T06:40:00+00:00,0.283416086799634,0.182648458091193
2020-03-01T06:45:00+00:00,0.281779980994828,0.181446506726204
2020-03-01T06:50:00+00:00,0.265239614813063,0.169295265864412
2020-03-01T06:55:00+00:00,0.256090045080903,0.162573611435757
2020-03-01T07:00:00+00:00,0.340939204172117,0.2249073323285
