INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,191.92336,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,118.61247,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,115.93291,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,114.29597,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,114.51783,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,116.85528,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,114.74436,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,170.29713,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,234.44072,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,183.92097,1,1
2022-09-01T17:00:00-00:00,2022-09-01T17:15:00-00:00,2022-09-01,11,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,200.14166,1,1
2022-09-01T18:00:00-00:00,2022-09-01T18:15:00-00:00,2022-09-01,12,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,213.38773,1,1
2022-09-01T19:00:00-00:00,2022-09-01T19:15:00-00:00,2022-09-01,13,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,298.97845,1,1
2022-09-01T20:00:00-00:00,2022-09-01T20:15:00-00:00,2022-09-01,14,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,160.8859,1,1
2022-09-01T21:00:00-00:00,2022-09-01T21:15:00-00:00,2022-09-01,15,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,902.3,1,1
2022-09-01T22:00:00-00:00,2022-09-01T22:15:00-00:00,2022-09-01,16,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,757.6299,1,1
2022-09-01T23:00:00-00:00,2022-09-01T23:15:00-00:00,2022-09-01,17,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,1472.3462,1,1
2022-09-02T00:00:00-00:00,2022-09-02T00:15:00-00:00,2022-09-01,18,JAPMESA_6_N001,JAPMESA_6_N001,JAPMESA_6_N001,RTPD,LMP,LMP_PRC,JAPMESA_6_N001,ALL,1,1661.0199,1,1
