INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,217.76076,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,118.56579,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,126.16257,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,123.74037,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,123.72849,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,125.05672,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,114.58711,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,188.76665,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,283.06946,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,220.67299,1,1
2022-09-01T17:00:00-00:00,2022-09-01T17:15:00-00:00,2022-09-01,11,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,231.58658,1,1
2022-09-01T18:00:00-00:00,2022-09-01T18:15:00-00:00,2022-09-01,12,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,246.3664,1,1
2022-09-01T19:00:00-00:00,2022-09-01T19:15:00-00:00,2022-09-01,13,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,355.1827,1,1
2022-09-01T20:00:00-00:00,2022-09-01T20:15:00-00:00,2022-09-01,14,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,175.08147,1,1
2022-09-01T21:00:00-00:00,2022-09-01T21:15:00-00:00,2022-09-01,15,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,1110.2764,1,1
2022-09-01T22:00:00-00:00,2022-09-01T22:15:00-00:00,2022-09-01,16,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,913.92163,1,1
2022-09-01T23:00:00-00:00,2022-09-01T23:15:00-00:00,2022-09-01,17,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,1792.1752,1,1
2022-09-02T00:00:00-00:00,2022-09-02T00:15:00-00:00,2022-09-01,18,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,1689.066,1,1
2022-09-02T01:00:00-00:00,2022-09-02T01:15:00-00:00,2022-09-01,19,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,1147.4807,1,1
2022-09-02T02:00:00-00:00,2022-09-02T02:15:00-00:00,2022-09-01,20,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,2325.5627,1,1
2022-09-02T03:00:00-00:00,2022-09-02T03:15:00-00:00,2022-09-01,21,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,1392.0051,1,1
2022-09-02T04:00:00-00:00,2022-09-02T04:15:00-00:00,2022-09-01,22,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,328.6338,1,1
2022-09-02T05:00:00-00:00,2022-09-02T05:15:00-00:00,2022-09-01,23,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,242.1603,1,1
2022-09-02T06:00:00-00:00,2022-09-02T06:15:00-00:00,2022-09-01,24,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,192.12263,1,1
2022-09-01T07:15:00-00:00,2022-09-01T07:30:00-00:00,2022-09-01,01,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,134.46503,2,1
2022-09-01T08:15:00-00:00,2022-09-01T08:30:00-00:00,2022-09-01,02,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,116.35515,2,1
2022-09-01T09:15:00-00:00,2022-09-01T09:30:00-00:00,2022-09-01,03,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,125.50794,2,1
2022-09-01T10:15:00-00:00,2022-09-01T10:30:00-00:00,2022-09-01,04,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,123.23694,2,1
2022-09-01T11:15:00-00:00,2022-09-01T11:30:00-00:00,2022-09-01,05,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,124.39941,2,1
2022-09-01T12:15:00-00:00,2022-09-01T12:30:00-00:00,2022-09-01,06,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,136.66318,2,1
2022-09-01T13:15:00-00:00,2022-09-01T13:30:00-00:00,2022-09-01,07,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,134.62254,2,1
2022-09-01T14:15:00-00:00,2022-09-01T14:30:00-00:00,2022-09-01,08,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,197.55777,2,1
2022-09-01T15:15:00-00:00,2022-09-01T15:30:00-00:00,2022-09-01,09,BORREGO_6_N009,BORREGO_6_N009,BORREGO_6_N009,RTPD,LMP,LMP_PRC,BORREGO_6_N009,ALL,1,284.18634,2,1
