INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,210.9787,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,118.55823,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,115.75053,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,113.84885,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,113.92293,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,116.30278,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,114.5226,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,194.05457,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,302.02554,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,234.57149,1,1
2022-09-01T17:00:00-00:00,2022-09-01T17:15:00-00:00,2022-09-01,11,WARENCYN_6_N002,WARENCYN_6_N002,WARENCYN_6_N002,RTPD,LMP,LMP_PRC,WARENCYN_6_N002,ALL,1,243.74503,1,1
