INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,204.57808,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,118.56579,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,115.59128,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,113.9452,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,114.10755,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,116.6063,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,114.58711,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,186.34894,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,280.23212,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,BATIQTOS_1_N001,BATIQTOS_1_N001,BATIQTOS_1_N001,RTPD,LMP,LMP_PRC,BATIQTOS_1_N001,ALL,1,217.42711,1,1
