INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,208.65431,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,118.54245,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,117.5046,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,115.64516,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,115.5948,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,118.11137,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,114.49169,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,191.43211,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,292.4383,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,225.91492,1,1
2022-09-01T17:00:00-00:00,2022-09-01T17:15:00-00:00,2022-09-01,11,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,234.66742,1,1
2022-09-01T18:00:00-00:00,2022-09-01T18:15:00-00:00,2022-09-01,12,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,249.58253,1,1
2022-09-01T19:00:00-00:00,2022-09-01T19:15:00-00:00,2022-09-01,13,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,342.79654,1,1
2022-09-01T20:00:00-00:00,2022-09-01T20:15:00-00:00,2022-09-01,14,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,169.59972,1,1
2022-09-01T21:00:00-00:00,2022-09-01T21:15:00-00:00,2022-09-01,15,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,1096.898,1,1
2022-09-01T22:00:00-00:00,2022-09-01T22:15:00-00:00,2022-09-01,16,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,979.31415,1,1
2022-09-01T23:00:00-00:00,2022-09-01T23:15:00-00:00,2022-09-01,17,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,1858.1123,1,1
2022-09-02T00:00:00-00:00,2022-09-02T00:15:00-00:00,2022-09-01,18,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,1928.4917,1,1
2022-09-02T01:00:00-00:00,2022-09-02T01:15:00-00:00,2022-09-01,19,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,1159.5431,1,1
2022-09-02T02:00:00-00:00,2022-09-02T02:15:00-00:00,2022-09-01,20,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,2334.506,1,1
2022-09-02T03:00:00-00:00,2022-09-02T03:15:00-00:00,2022-09-01,21,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,1271.4615,1,1
2022-09-02T04:00:00-00:00,2022-09-02T04:15:00-00:00,2022-09-01,22,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,306.8277,1,1
2022-09-02T05:00:00-00:00,2022-09-02T05:15:00-00:00,2022-09-01,23,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,215.35371,1,1
2022-09-02T06:00:00-00:00,2022-09-02T06:15:00-00:00,2022-09-01,24,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,171.66759,1,1
2022-09-01T07:15:00-00:00,2022-09-01T07:30:00-00:00,2022-09-01,01,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,134.42,2,1
2022-09-01T08:15:00-00:00,2022-09-01T08:30:00-00:00,2022-09-01,02,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,116.34878,2,1
2022-09-01T09:15:00-00:00,2022-09-01T09:30:00-00:00,2022-09-01,03,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,117.10562,2,1
2022-09-01T10:15:00-00:00,2022-09-01T10:30:00-00:00,2022-09-01,04,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,115.28945,2,1
2022-09-01T11:15:00-00:00,2022-09-01T11:30:00-00:00,2022-09-01,05,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,116.25526,2,1
2022-09-01T12:15:00-00:00,2022-09-01T12:30:00-00:00,2022-09-01,06,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,128.61745,2,1
2022-09-01T13:15:00-00:00,2022-09-01T13:30:00-00:00,2022-09-01,07,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,125.56129,2,1
2022-09-01T14:15:00-00:00,2022-09-01T14:30:00-00:00,2022-09-01,08,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,203.07095,2,1
2022-09-01T15:15:00-00:00,2022-09-01T15:30:00-00:00,2022-09-01,09,PARADISX_6_N004,PARADISX_6_N004,PARADISX_6_N004,RTPD,LMP,LMP_PRC,PARADISX_6_N004,ALL,1,294.74146,2,1
