INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,210.05553,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,118.55823,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,116.32897,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,114.62813,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,114.68194,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,117.15558,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,114.5226,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,193.37802,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,297.89273,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,DUNHILL_6_N001,DUNHILL_6_N001,DUNHILL_6_N001,RTPD,LMP,LMP_PRC,DUNHILL_6_N001,ALL,1,230.80067,1,1
